season,player_id,player,position,adp_half_ppr,adp_pos_rank,p_clear_5_games,conditional_games,conditional_half_ppr_per_game,lightgbm_hurdle_raw,extra_trees_hurdle_raw,direct_half_ppr_raw,ridge_hurdle_raw,calibrated_affine_half_ppr,calibration_train_rows,calibration_slope,projected_half_ppr,projected_pos_rank,v6_direct_half_ppr_raw,sleeper_half_ppr_raw
2026,SAD482340,Kenyon Sadiq,TE,114.9,20.0,0.8193104837316425,12.213369842756592,6.626182126934779,66.30516944710578,63.08589681468252,68.11668379325842,33.67566891124537,86.54696747278727,144,0.76766431154343,86.54696747278727,24,54.35557839101122,109.4
2026,00-0036900,Ja'Marr Chase,WR,5.5,1.0,0.9792641824634841,16.20944178768259,15.403176763812159,244.49964251708244,199.55999276222835,234.49492722446658,243.3200736185555,225.80896253429407,432,0.9041560138471462,225.80896253429407,1,229.1265696326221,250.6
2026,00-0036963,Amon-Ra St. Brown,WR,12.6,4.0,0.9839279011751546,15.32379697572384,15.863751716714985,239.18589729776616,215.2767294578876,224.76619687978422,217.1021607634831,217.01267248605228,432,0.9041560138471462,217.01267248605228,2,223.85492917304563,227.5
2026,00-0039075,Puka Nacua,WR,6.3,2.0,0.9810270985463899,13.709928640022365,14.999116560661658,201.73529063240227,183.94092602996673,216.70030076829744,222.12498641082075,209.71984400978522,432,0.9041560138471462,209.71984400978522,3,202.60040102439658,259.0
2026,00-0038543,Jaxon Smith-Njigba,WR,7.9,3.0,0.9818118800779639,12.88492446608605,14.121069565090249,178.63960604580393,172.84406153439085,206.4134100472313,239.06997260873044,200.41888990054485,432,0.9041560138471462,200.41888990054485,4,196.8512133963084,235.1
2026,00-0037238,Drake London,WR,16.8,7.0,0.9557770010540307,14.744528857022052,12.711516993028923,179.13681898810879,168.51583481427073,186.08255842988223,198.9775799171494,182.03662814408472,432,0.9041560138471462,182.03662814408472,5,182.2100779065096,197.7
2026,00-0036358,CeeDee Lamb,WR,13.9,5.0,0.9637440721772543,13.32961621550442,12.926094277473457,166.05298402022532,174.88197275426862,185.9209955418761,180.24902539301053,181.89055008727945,432,0.9041560138471462,181.89055008727945,6,173.72799405583478,222.5
2026,00-0036554,Nico Collins,WR,23.7,9.0,0.9556410424701551,14.698397054764632,13.453481570195997,188.9728689584991,183.209326684571,185.21033379344186,170.65913953069736,181.2480009936215,432,0.9041560138471462,181.2480009936215,7,180.94711172458915,198.0
2026,00-0036322,Justin Jefferson,WR,15.8,6.0,0.9698993498174303,14.68384034677289,12.900122029979302,183.72156687885757,169.52969140233566,184.91182357421243,184.29603601565645,180.9781011837104,432,0.9041560138471462,180.9781011837104,8,179.18243143228324,202.1
2026,00-0039064,Zay Flowers,WR,50.3,24.0,0.9867853738505399,14.25219969182046,11.985295142878401,168.5595393287824,159.59713728500037,174.68016721792026,185.36399225789816,171.72708755755144,432,0.9041560138471462,171.72708755755144,9,171.17355629056033,185.2
2026,00-0037247,George Pickens,WR,28.3,12.0,0.9756853826837647,13.203855303146398,12.312491957639944,158.6194774560168,148.31259079278365,168.31546650163608,168.4297977577439,165.97240512858588,432,0.9041560138471462,165.97240512858588,10,158.4539553355148,197.9
2026,00-0040124,Tetairoa McMillan,WR,37.2,16.0,0.9443619452194281,15.298988095052124,11.077026415815734,160.03846460672108,160.7999134295018,165.63266605319623,162.79228617656202,163.54673496917715,432,0.9041560138471462,163.54673496917715,11,161.21022140426163,178.9
2026,00-0037239,Chris Olave,WR,25.6,11.0,0.9721717413555855,15.412987116755001,10.142122180212997,151.97027401931717,127.0156502638832,165.34030944660816,190.57531350323225,163.2823989851426,432,0.9041560138471462,163.2823989851426,12,156.52041259547752,191.8
2026,00-0035676,A.J. Brown,WR,19.6,8.0,0.9429298394644897,13.481145597073803,11.75242627001014,149.39419202747555,147.06092134861498,162.90072869164078,159.34780139047254,161.0766373742731,432,0.9041560138471462,161.0766373742731,13,151.9343049221877,195.8
2026,00-0036410,Tee Higgins,WR,36.6,14.0,0.9295297565273885,14.17935907625197,11.6573187901462,153.64504926277482,159.16058510166178,162.11574248875473,161.05733559058228,160.36688737814663,432,0.9041560138471462,160.36688737814663,14,157.95432331833965,174.6
2026,00-0039915,Ladd McConkey,WR,41.0,18.0,0.9773504508529123,15.460288872091759,10.26075828427,155.04129203895067,151.95221247777292,158.8326983366788,156.53728882999164,157.39850326432148,432,0.9041560138471462,157.39850326432148,15,154.51026444890508,171.8
2026,00-0037240,Jameson Williams,WR,52.2,25.0,0.9705372180752568,13.685575100253665,11.62663711039521,154.42917952174255,152.59801126711855,158.01857733351932,148.84711854521615,156.66241086331556,432,0.9041560138471462,156.66241086331556,16,151.95810311135907,176.2
2026,00-0036912,DeVonta Smith,WR,36.9,15.0,0.977309275676486,14.493795442534122,10.498325493611082,148.70794837008108,143.15703515286344,155.70659577274583,151.86139956803873,154.5720188312385,432,0.9041560138471462,154.5720188312385,17,147.9087943636611,179.1
2026,00-0039337,Malik Nabers,WR,24.6,10.0,0.9446940999785509,12.984036931400329,12.124419546274577,148.71744006898635,131.55454580782796,154.05477798506547,144.34712606344755,153.07851784472763,432,0.9041560138471462,153.07851784472763,18,141.5397039800873,191.6
2026,00-0040129,Emeka Egbuka,WR,42.4,20.0,0.9797114783548043,14.213282338756825,11.017093739151303,153.41210325543886,149.33263831088513,152.40893633104673,143.2910037578629,151.59042021540643,432,0.9041560138471462,151.59042021540643,19,148.67858177472897,163.6
2026,00-0039893,Brian Thomas,WR,65.6,31.0,0.9449062742281704,14.397293876609508,11.557867387223377,157.23430646875914,133.3685920331862,147.1520612477025,145.10534648886474,146.83738499475754,432,0.9041560138471462,146.83738499475754,20,145.23608166360336,152.9
2026,00-0037740,Garrett Wilson,WR,40.5,17.0,0.9311648430268095,14.16252411297122,10.176131312972748,134.19920257347414,115.99412379712645,146.19749865593084,146.49666825312275,145.97431148681366,432,0.9041560138471462,145.97431148681366,21,132.22999820790778,188.1
2026,00-0039067,Rashee Rice,WR,33.4,13.0,0.9228559484610548,14.123620623951934,11.372632048332356,148.23165157140213,110.79798941126965,141.6989170388622,145.76602717277697,141.90689186395883,432,0.9041560138471462,141.90689186395883,22,134.9318893851496,162.0
2026,00-0038544,Quentin Johnston,WR,102.5,44.0,0.9591138485148792,13.713313002346563,9.603859039648963,126.31598924639016,132.49914451147296,135.09595361868696,146.66868071688478,135.93678277839467,432,0.9041560138471462,135.93678277839467,23,135.16127149158262,134.9
2026,00-0035640,DK Metcalf,WR,78.1,37.0,0.9581572429585546,13.235894966212689,8.934448411201728,113.30728791236413,136.06049236584155,132.82289353008707,129.62379384214256,133.88158182945116,432,0.9041560138471462,133.88158182945116,24,126.33052470678274,152.3
2026,00-0039849,Marvin Harrison,WR,76.9,36.0,0.9411813535236428,13.212334733613252,9.028106841283844,112.2663420696269,126.54086678931986,132.7967690426163,146.67986731151834,133.85796121699576,432,0.9041560138471462,133.85796121699576,25,128.4956920568217,145.7
2026,00-0037664,Alec Pierce,WR,67.0,33.0,0.9515721110094368,13.859340529533812,9.728987966634055,128.30746866924835,119.90652593768348,132.68222833871476,125.51491874792718,133.75439855073293,432,0.9041560138471462,133.75439855073293,26,124.57630445161966,157.0
2026,00-0038117,Wan'Dale Robinson,WR,102.0,43.0,0.9908086483542811,14.863989101378223,9.892342333527356,145.68817533238035,141.39140615264233,132.50173867489139,115.92737321454283,133.59120773574978,432,0.9041560138471462,133.59120773574978,27,134.33565156652185,127.0
2026,00-0039919,Rome Odunze,WR,47.7,23.0,0.9540864621177032,13.320446407904653,9.430966323419794,119.85680791351412,126.48931178504151,131.76672267649548,124.02077100742635,132.92663860052625,432,0.9041560138471462,132.92663860052625,28,123.45563023532732,156.7
2026,00-0031381,Davante Adams,WR,55.0,26.0,0.9603213144416703,13.022443602061717,10.294487077633956,128.7400774994094,129.3698577199239,130.11002753205764,104.6301749088973,131.4287277225714,432,0.9041560138471462,131.4287277225714,29,120.91337004274355,157.7
2026,00-0040735,Luther Burden,WR,41.6,19.0,0.9779493365258999,13.256572782764474,10.077935220782729,130.6529377722118,107.61129078947724,129.0400635118242,111.19602548560769,130.46131331907728,432,0.9041560138471462,130.46131331907728,30,116.48675134909892,166.7
2026,00-0036613,Jaylen Waddle,WR,45.5,21.0,0.9535102389802729,14.489547955374013,8.629440833146461,119.2237706279429,116.25713508984893,127.77957596579863,120.6373981454027,129.3216359239588,432,0.9041560138471462,129.3216359239588,31,118.7061012877315,155.0
2026,00-0034827,DJ Moore,WR,65.7,32.0,0.9767139635643587,14.482333564857965,9.579540764208826,135.50353732745853,115.6340392059491,126.59226682113135,107.73149075111776,128.24812322051218,432,0.9041560138471462,128.24812322051218,32,119.62302242817513,147.5
2026,00-0038559,Michael Wilson,WR,82.6,38.0,0.9667312899910414,14.539373781281416,8.835236441012064,124.18514632817215,123.76258912171924,125.18345829881503,112.88609774536869,126.97434052270077,432,0.9041560138471462,126.97434052270077,33,120.27794439842005,139.9
2026,00-0035659,Terry McLaurin,WR,56.2,27.0,0.9517276648579717,13.043778803480997,9.026122906835933,112.0514193085705,119.63423692935487,123.2744944881185,95.81232171454863,125.24833941304296,432,0.9041560138471462,125.24833941304296,34,109.16599265082466,165.6
2026,00-0034348,Courtland Sutton,WR,76.8,35.0,0.9590412416110895,14.187883364249792,8.94865788519486,121.76228739234783,137.99774494621207,122.05465970796406,88.95860649329637,124.1454184606664,432,0.9041560138471462,124.1454184606664,35,116.23954627728541,139.5
2026,00-0038994,Jordan Addison,WR,107.3,46.0,0.9425825944247718,13.242614837348057,8.918335837046298,111.32097108141235,109.71725210153672,118.6702671179057,119.54284528867372,121.0853995471454,432,0.9041560138471462,121.0853995471454,36,113.52702282387428,134.1
2026,00-0034960,Jakobi Meyers,WR,83.4,40.0,0.9776432298467816,13.515009660545534,9.122940625723762,120.54011625625438,119.67914991564224,118.1727614424722,95.17177959799216,120.63557679877911,432,0.9041560138471462,120.63557679877911,37,111.79701525662959,137.3
2026,00-0038124,Christian Watson,WR,63.3,29.0,0.9669972194422396,12.381703898800886,8.491858795336618,101.67364731811598,103.75495287269622,115.97224250909855,98.56036984558195,118.64596437158484,432,0.9041560138471462,118.64596437158484,38,101.32965667879806,159.9
2026,00-0038606,Parker Washington,WR,70.8,34.0,0.9554207440340827,13.922150469378002,8.989395715235359,119.57254922580663,101.67998737702692,115.73344346819826,83.48123726995951,118.4300527826539,432,0.9041560138471462,118.4300527826539,39,101.57792462426436,158.2
2026,00-0036252,Michael Pittman,WR,98.0,42.0,0.975853252922514,14.088265521804454,7.752640085986536,106.58391407819627,114.82463198226887,113.95914886824741,100.92804941252452,116.82581364977183,432,0.9041560138471462,116.82581364977183,40,107.44553182432988,133.5
2026,00-0031408,Mike Evans,WR,47.0,22.0,0.9004733501126688,12.517824002176429,8.510023286549584,95.92470093493506,111.96366680792704,113.63606866775974,73.65590692817689,116.53369874354597,432,0.9041560138471462,116.53369874354597,41,93.84809155701299,173.0
2026,00-0039894,Xavier Worthy,WR,130.7,55.0,0.9637361403909138,13.72248260321366,7.710208346042272,101.96636750850746,92.11283339023686,113.42860583073697,125.63522242420356,116.34611997180203,432,0.9041560138471462,116.34611997180203,42,106.57147444098263,134.0
2026,00-0037816,Romeo Doubs,WR,103.0,45.0,0.9740066123803742,14.267490700742616,8.534214154971044,118.59681888122243,107.82173218530896,111.99171043940622,82.84829069109352,115.04694236246108,432,0.9041560138471462,115.04694236246108,43,103.08894725254163,138.7
2026,00-0037261,Khalil Shakir,WR,109.0,47.0,0.9627377898350864,13.670878509913583,8.808152650965143,115.92824886549599,104.35220181114227,111.42954671234942,93.43773617275943,114.53865864787595,432,0.9041560138471462,114.53865864787595,44,104.57272894979923,132.0
2026,00-0038997,Josh Downs,WR,121.0,51.0,0.9525419017468787,13.834332034699596,7.218392489483772,95.12239500672354,102.47592370438446,107.86827247424702,101.77477118588013,111.31871112853676,432,0.9041560138471462,111.31871112853676,45,99.7910299656627,132.1
2026,00-0039146,Jayden Reed,WR,125.2,54.0,0.9493868093797111,12.648039982082338,6.786637617388001,81.49314588180754,79.41654815688153,98.82636446023788,97.59576380226245,103.14341562101768,432,0.9041560138471462,103.14341562101768,46,86.16848594698384,136.8
2026,00-0033921,Chris Godwin,WR,97.8,41.0,0.9146952598904295,12.257849035734806,7.047117623308983,79.01366691295999,88.71983961404972,97.66923607451835,83.34343777106372,102.09719103227613,432,0.9041560138471462,102.09719103227613,47,83.69231476602447,139.6
2026,00-0040667,Matthew Golden,WR,125.0,53.0,0.9778907452683268,12.34001579258022,7.748705207456632,93.50507660616843,95.09438130237858,94.63779762819732,57.651732604242255,99.35629773042753,432,0.9041560138471462,99.35629773042753,48,82.08373017092975,132.3
2026,00-0037545,Rashid Shaheed,WR,170.7,63.0,0.9616571601097712,13.270662403204982,6.568091686219324,83.82085323140944,98.43673386253109,92.9502236181791,78.34330737877589,97.8304675404574,432,0.9041560138471462,97.8304675404574,49,86.86696482423879,111.2
2026,00-0035719,Deebo Samuel,WR,158.7,60.0,0.979609686964757,12.985351078072926,7.126125528744528,90.64841926972184,98.25752795832071,92.03413820711043,76.33060560039918,97.00218340684204,432,0.9041560138471462,97.00218340684204,50,88.41218427614724,102.9
2026,TAT143045,Carnell Tate,WR,62.5,28.0,0.922827357465253,13.920648867546737,7.400912853325857,95.07475834237717,65.15417337947733,91.28033094808423,50.092392070482376,96.32062404031186,432,0.9041560138471462,96.32062404031186,51,70.10710793077897,154.8
2026,00-0039491,Jalen Coker,WR,120.4,50.0,0.943264656194999,13.989278345750604,6.552832511585953,86.46850314813462,75.08903369473958,90.16622672943157,65.20737007485214,95.31330001096458,432,0.9041560138471462,95.31330001096458,52,75.58830230590877,133.9
2026,LEM694125,Makai Lemon,WR,83.2,39.0,0.8988528826177036,13.447394035507644,7.830039381288031,94.64347823901272,63.210599213570134,88.51721034285818,57.71476391884985,93.82233192811177,432,0.9041560138471462,93.82233192811177,53,71.85628045714424,138.5
2026,00-0036259,Jauan Jennings,WR,131.9,56.0,0.9479775509622836,13.85059030259916,6.892230314720921,90.49531950773597,82.053841903487,86.53508883701812,65.49119393684956,92.03018484843071,432,0.9041560138471462,92.03018484843071,54,79.34678511602418,108.1
2026,00-0036407,Jerry Jeudy,WR,168.2,62.0,0.9234306871315099,13.255061451100282,6.525835746555998,79.87708118394697,80.35667854970026,86.076566438937,85.97250602210072,91.61560906472204,432,0.9041560138471462,91.61560906472204,55,82.06875525191599,98.1
2026,00-0039868,Troy Franklin,WR,179.6,67.0,0.9570443219196331,14.824005324895577,7.04219407576529,99.90922793284824,99.05190639889108,82.25019540970766,59.43964730709133,88.15597268743385,432,0.9041560138471462,88.15597268743385,56,86.13359387961022,70.6
2026,TYS405541,Jordyn Tyson,WR,64.9,30.0,0.86116744704605,13.74289171567855,6.119350364858663,72.4220891727299,61.82980512355859,81.81684752040772,47.415495785342344,87.76415858723534,432,0.9041560138471462,87.76415858723534,57,60.55579669387695,145.6
2026,COO816508,Omar Cooper,WR,146.0,58.0,0.9060123614707606,13.4737209794068,7.136108567677444,87.11303031661303,62.50004855538699,80.7303125507604,49.50817133104157,86.78176146017348,432,0.9041560138471462,86.78176146017348,58,66.37375006768053,123.8
2026,CON046719,KC Concepcion,WR,120.3,49.0,0.8640747326274266,13.682764635033871,7.122187168261251,84.20512883844246,59.9768351769187,79.73938121346201,52.57556083848688,85.88580493224555,432,0.9041560138471462,85.88580493224555,59,65.58584161794936,122.2
2026,00-0040727,Tre' Harris,WR,188.5,71.0,0.9037271750762934,14.276792137247952,6.192863022923015,79.90233157158849,83.43838624761571,79.16846835808153,59.933155613121905,85.36961064067064,432,0.9041560138471462,85.36961064067064,60,74.42462447744204,93.4
2026,00-0036261,Brandon Aiyuk,WR,185.6,70.0,0.698083223959484,13.585928127746575,7.265914032379525,68.91071709215458,64.2050714287523,75.24056679097181,61.54647864298032,81.81817481696876,432,0.9041560138471462,81.81817481696876,61,64.88742238796242,106.3
2026,00-0039855,Jalen McMillan,WR,174.8,66.0,0.8998048022172423,12.827358147755191,5.331081821341692,61.53197790779902,62.51262271504251,74.13417329493464,74.09209255689703,80.81782248384539,432,0.9041560138471462,80.81782248384539,62,66.04556439324618,98.4
2026,00-0040705,Chimere Dike,WR,183.2,69.0,0.9207891776590306,14.951311485637675,5.077839103075235,69.90664042303115,77.90125637832358,70.62442563630327,64.28980574385837,77.64446303120789,432,0.9041560138471462,77.64446303120789,63,70.69923418173771,70.4
2026,BOS677861,Denzel Boston,WR,133.0,57.0,0.8223195767412584,12.969189043089942,5.562247424815707,59.32035670465487,57.68167275740777,68.97302982125422,39.69008982295421,76.15134357378929,432,0.9041560138471462,76.15134357378929,64,52.23070642833895,119.2
2026,00-0031588,Stefon Diggs,WR,122.2,52.0,0.35403170120545047,11.695088786732178,7.830046222166475,32.419775340654446,52.9754331666636,66.01123920445872,44.049748310516875,73.47342277585759,432,0.9041560138471462,73.47342277585759,65,43.148318939278305,134.6
2026,00-0040134,Pat Bryant,WR,180.4,68.0,0.9305132074594481,11.688920697543658,5.314822646705815,57.80770538570163,67.71286851615143,63.4497660728935,49.37849038972096,71.15745143964502,432,0.9041560138471462,71.15745143964502,66,58.299688097191336,78.9
2026,00-0038608,Kayshon Boutte,WR,173.3,65.0,0.8981285227566075,12.549381051082332,4.809586574792886,54.20864378449826,66.63301165624175,62.95379647207085,51.87353044754341,70.70901754237585,432,0.9041560138471462,70.70901754237585,67,57.5717286294278,79.1
2026,00-0034837,Calvin Ridley,WR,189.8,72.0,0.8346777333584311,11.272556945612747,6.363798469594364,59.876676123246135,69.93727075303089,61.826773491272846,53.693147088814364,69.69001293654338,432,0.9041560138471462,69.69001293654338,68,61.169031321697126,63.8
2026,00-0039890,Adonai Mitchell,WR,172.9,64.0,0.9359218117461409,12.986665367068523,4.546484991573674,55.26026719214414,75.31220833613615,57.616587775673395,47.69387557441328,65.8833482023708,432,0.9041560138471462,65.8833482023708,69,59.422117034231185,52.2
2026,00-0040718,Travis Hunter,WR,118.0,48.0,0.41870181413296903,11.348583089345455,7.455936087811913,35.42816518292876,32.66648101485824,54.99999383330441,68.80532913543064,63.517539053581864,432,0.9041560138471462,63.517539053581864,70,45.633325111072544,83.1
2026,WIL143106,Antonio Williams,WR,163.9,61.0,0.7871959145399091,11.631608189854669,5.1679434195501335,47.31952170928485,44.925189998886765,52.10336059514285,36.66873067239978,60.89853069138856,432,0.9041560138471462,60.89853069138856,71,42.97114746019047,79.5
2026,00-0033040,Tyreek Hill,WR,156.6,59.0,0.24768689515538977,10.541159570596845,8.385236342357528,21.89307297883586,36.14529597726432,51.83329813344372,51.39482357767468,60.654352092528924,432,0.9041560138471462,60.654352092528924,72,36.47773084459162,97.9
